runid,pa_i,seed,method,vif,mrmr,boruta,dredge,parsimony
7203,pa_i61,5,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7204,pa_i61,5,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7205,pa_i61,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7206,pa_i61,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7207,pa_i61,5,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7208,pa_i61,5,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7209,pa_i61,5,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7210,pa_i61,5,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7211,pa_i61,6,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7212,pa_i61,6,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7213,pa_i61,6,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7214,pa_i61,6,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7215,pa_i61,6,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7216,pa_i61,6,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7217,pa_i61,6,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7218,pa_i61,6,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7219,pa_i61,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7220,pa_i61,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7221,pa_i61,6,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7222,pa_i61,6,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7223,pa_i61,6,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7224,pa_i61,6,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7225,pa_i61,7,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7226,pa_i61,7,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7227,pa_i61,7,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7228,pa_i61,7,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7229,pa_i61,7,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7230,pa_i61,7,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7231,pa_i61,7,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7232,pa_i61,7,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7233,pa_i61,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7234,pa_i61,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7235,pa_i61,7,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7236,pa_i61,7,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7237,pa_i61,7,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7238,pa_i61,7,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7239,pa_i61,8,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7240,pa_i61,8,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7241,pa_i61,8,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7242,pa_i61,8,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7243,pa_i61,8,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7244,pa_i61,8,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7245,pa_i61,8,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7246,pa_i61,8,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7247,pa_i61,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7248,pa_i61,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7249,pa_i61,8,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7250,pa_i61,8,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7251,pa_i61,8,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7252,pa_i61,8,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7253,pa_i61,9,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7254,pa_i61,9,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7255,pa_i61,9,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7256,pa_i61,9,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7257,pa_i61,9,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7258,pa_i61,9,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7259,pa_i61,9,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7260,pa_i61,9,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7261,pa_i61,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7262,pa_i61,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7263,pa_i61,9,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7264,pa_i61,9,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7265,pa_i61,9,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7266,pa_i61,9,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7267,pa_i61,10,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7268,pa_i61,10,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7269,pa_i61,10,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7270,pa_i61,10,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7271,pa_i61,10,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7272,pa_i61,10,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7273,pa_i61,10,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7274,pa_i61,10,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7275,pa_i61,10,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7276,pa_i61,10,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7277,pa_i61,10,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7278,pa_i61,10,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7279,pa_i61,10,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7280,pa_i61,10,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7281,pa_i62,1,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7282,pa_i62,1,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7283,pa_i62,1,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7284,pa_i62,1,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7285,pa_i62,1,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7286,pa_i62,1,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7287,pa_i62,1,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7288,pa_i62,1,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7289,pa_i62,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7290,pa_i62,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7291,pa_i62,1,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7292,pa_i62,1,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7293,pa_i62,1,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7294,pa_i62,1,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7295,pa_i62,2,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7296,pa_i62,2,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7297,pa_i62,2,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7298,pa_i62,2,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7299,pa_i62,2,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7300,pa_i62,2,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7301,pa_i62,2,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7302,pa_i62,2,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7303,pa_i62,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7304,pa_i62,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7305,pa_i62,2,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7306,pa_i62,2,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7307,pa_i62,2,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7308,pa_i62,2,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7309,pa_i62,3,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7310,pa_i62,3,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7311,pa_i62,3,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7312,pa_i62,3,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7313,pa_i62,3,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7314,pa_i62,3,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7315,pa_i62,3,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7316,pa_i62,3,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7317,pa_i62,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7318,pa_i62,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7319,pa_i62,3,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7320,pa_i62,3,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7321,pa_i62,3,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7322,pa_i62,3,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7323,pa_i62,4,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7324,pa_i62,4,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7325,pa_i62,4,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7326,pa_i62,4,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7327,pa_i62,4,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7328,pa_i62,4,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7329,pa_i62,4,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7330,pa_i62,4,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7331,pa_i62,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7332,pa_i62,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7333,pa_i62,4,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7334,pa_i62,4,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7335,pa_i62,4,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7336,pa_i62,4,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7337,pa_i62,5,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7338,pa_i62,5,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7339,pa_i62,5,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7340,pa_i62,5,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7341,pa_i62,5,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7342,pa_i62,5,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7343,pa_i62,5,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7344,pa_i62,5,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7345,pa_i62,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7346,pa_i62,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7347,pa_i62,5,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7348,pa_i62,5,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7349,pa_i62,5,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7350,pa_i62,5,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7351,pa_i62,6,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7352,pa_i62,6,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7353,pa_i62,6,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7354,pa_i62,6,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7355,pa_i62,6,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7356,pa_i62,6,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7357,pa_i62,6,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7358,pa_i62,6,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7359,pa_i62,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7360,pa_i62,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7361,pa_i62,6,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7362,pa_i62,6,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7363,pa_i62,6,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7364,pa_i62,6,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7365,pa_i62,7,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7366,pa_i62,7,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7367,pa_i62,7,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7368,pa_i62,7,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7369,pa_i62,7,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7370,pa_i62,7,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7371,pa_i62,7,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7372,pa_i62,7,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7373,pa_i62,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7374,pa_i62,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7375,pa_i62,7,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7376,pa_i62,7,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7377,pa_i62,7,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7378,pa_i62,7,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7379,pa_i62,8,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7380,pa_i62,8,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7381,pa_i62,8,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7382,pa_i62,8,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7383,pa_i62,8,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7384,pa_i62,8,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7385,pa_i62,8,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7386,pa_i62,8,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7387,pa_i62,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7388,pa_i62,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7389,pa_i62,8,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7390,pa_i62,8,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7391,pa_i62,8,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7392,pa_i62,8,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7393,pa_i62,9,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7394,pa_i62,9,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7395,pa_i62,9,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7396,pa_i62,9,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7397,pa_i62,9,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7398,pa_i62,9,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7399,pa_i62,9,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7400,pa_i62,9,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7401,pa_i62,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7402,pa_i62,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7403,pa_i62,9,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7404,pa_i62,9,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7405,pa_i62,9,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7406,pa_i62,9,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7407,pa_i62,10,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7408,pa_i62,10,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7409,pa_i62,10,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7410,pa_i62,10,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7411,pa_i62,10,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7412,pa_i62,10,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7413,pa_i62,10,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7414,pa_i62,10,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7415,pa_i62,10,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7416,pa_i62,10,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7417,pa_i62,10,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7418,pa_i62,10,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7419,pa_i62,10,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7420,pa_i62,10,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7421,pa_i63,1,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7422,pa_i63,1,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7423,pa_i63,1,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7424,pa_i63,1,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7425,pa_i63,1,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7426,pa_i63,1,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7427,pa_i63,1,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7428,pa_i63,1,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7429,pa_i63,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7430,pa_i63,1,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7431,pa_i63,1,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7432,pa_i63,1,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7433,pa_i63,1,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7434,pa_i63,1,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7435,pa_i63,2,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7436,pa_i63,2,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7437,pa_i63,2,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7438,pa_i63,2,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7439,pa_i63,2,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7440,pa_i63,2,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7441,pa_i63,2,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7442,pa_i63,2,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7443,pa_i63,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7444,pa_i63,2,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7445,pa_i63,2,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7446,pa_i63,2,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7447,pa_i63,2,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7448,pa_i63,2,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7449,pa_i63,3,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7450,pa_i63,3,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7451,pa_i63,3,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7452,pa_i63,3,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7453,pa_i63,3,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7454,pa_i63,3,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7455,pa_i63,3,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7456,pa_i63,3,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7457,pa_i63,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7458,pa_i63,3,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7459,pa_i63,3,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7460,pa_i63,3,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7461,pa_i63,3,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7462,pa_i63,3,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7463,pa_i63,4,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7464,pa_i63,4,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7465,pa_i63,4,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7466,pa_i63,4,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7467,pa_i63,4,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7468,pa_i63,4,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7469,pa_i63,4,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7470,pa_i63,4,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7471,pa_i63,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7472,pa_i63,4,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7473,pa_i63,4,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7474,pa_i63,4,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7475,pa_i63,4,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7476,pa_i63,4,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7477,pa_i63,5,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7478,pa_i63,5,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7479,pa_i63,5,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7480,pa_i63,5,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7481,pa_i63,5,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7482,pa_i63,5,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7483,pa_i63,5,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7484,pa_i63,5,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7485,pa_i63,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7486,pa_i63,5,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7487,pa_i63,5,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7488,pa_i63,5,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7489,pa_i63,5,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7490,pa_i63,5,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7491,pa_i63,6,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7492,pa_i63,6,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7493,pa_i63,6,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7494,pa_i63,6,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7495,pa_i63,6,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7496,pa_i63,6,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7497,pa_i63,6,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7498,pa_i63,6,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7499,pa_i63,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7500,pa_i63,6,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7501,pa_i63,6,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7502,pa_i63,6,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7503,pa_i63,6,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7504,pa_i63,6,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7505,pa_i63,7,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7506,pa_i63,7,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7507,pa_i63,7,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7508,pa_i63,7,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7509,pa_i63,7,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7510,pa_i63,7,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7511,pa_i63,7,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7512,pa_i63,7,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7513,pa_i63,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7514,pa_i63,7,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7515,pa_i63,7,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7516,pa_i63,7,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7517,pa_i63,7,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7518,pa_i63,7,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7519,pa_i63,8,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7520,pa_i63,8,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7521,pa_i63,8,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7522,pa_i63,8,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7523,pa_i63,8,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7524,pa_i63,8,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7525,pa_i63,8,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7526,pa_i63,8,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7527,pa_i63,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
7528,pa_i63,8,RF-MIR,FALSE,FALSE,FALSE,FALSE,TRUE
7529,pa_i63,8,RF-BAF,FALSE,FALSE,FALSE,FALSE,FALSE
7530,pa_i63,8,RF,TRUE,FALSE,FALSE,FALSE,FALSE
7531,pa_i63,8,RF,FALSE,TRUE,FALSE,FALSE,FALSE
7532,pa_i63,8,RF,FALSE,FALSE,TRUE,FALSE,FALSE
7533,pa_i63,9,GLM-net,TRUE,FALSE,FALSE,FALSE,FALSE
7534,pa_i63,9,GLM-net,FALSE,TRUE,FALSE,FALSE,FALSE
7535,pa_i63,9,GLM-net,FALSE,FALSE,TRUE,FALSE,FALSE
7536,pa_i63,9,GLM,TRUE,FALSE,FALSE,FALSE,FALSE
7537,pa_i63,9,GLM,FALSE,TRUE,FALSE,FALSE,FALSE
7538,pa_i63,9,GLM,FALSE,FALSE,TRUE,FALSE,FALSE
7539,pa_i63,9,RF-uni,FALSE,FALSE,FALSE,FALSE,FALSE
7540,pa_i63,9,RF-uni,FALSE,FALSE,FALSE,FALSE,TRUE
7541,pa_i63,9,RF-MIR,FALSE,FALSE,FALSE,FALSE,FALSE
